graph_type,attack_family,ranking_metric,attack,perturbation_unit,outcome,auc_measure,group1,group2,mu_t_group1,mu_t_group2,mean_difference_group2_minus_group1,ci95_lower,ci95_upper,p_value_tukey_adjusted,reject_tukey_0p05
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p075,mu_0p100,0.075,0.1,3.407904548859836e-06,-2.5510800575048784e-05,3.2326609672768456e-05,0.9998518905691278,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p075,mu_0p125,0.075,0.125,6.099925428780344e-06,-2.2818779695128276e-05,3.501863055268896e-05,0.9959072940619681,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p075,mu_0p150,0.075,0.15,8.266219239379952e-06,-2.0652485884528668e-05,3.718492436328857e-05,0.9793923096649578,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p075,mu_0p175,0.075,0.175,7.091722595078259e-06,-2.182698252883036e-05,3.601042771898688e-05,0.9907419700719634,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p075,mu_0p225,0.075,0.225,-2.0544369873217935e-06,-3.097314211123041e-05,2.6864268136586826e-05,0.9999925194311257,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p075,mu_0p300,0.075,0.3,-4.985085756895394e-06,-3.3903790880804013e-05,2.3933619367013226e-05,0.9986744136469239,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p100,mu_0p125,0.1,0.125,2.692020879920508e-06,-2.6226684243988112e-05,3.161072600382913e-05,0.9999629166938229,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p100,mu_0p150,0.1,0.15,4.858314690520116e-06,-2.4060390433388504e-05,3.3777019814428735e-05,0.9988545606798593,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p100,mu_0p175,0.1,0.175,3.6838180462184233e-06,-2.5234887077690196e-05,3.260252317012704e-05,0.9997668613299083,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p100,mu_0p225,0.1,0.225,-5.462341536181629e-06,-3.438104666009025e-05,2.345636358772699e-05,0.9977820428313083,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p100,mu_0p300,0.1,0.3,-8.39299030575523e-06,-3.731169542966385e-05,2.052571481815339e-05,0.977732593664951,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p125,mu_0p150,0.125,0.15,2.166293810599608e-06,-2.6752411313309012e-05,3.108499893450823e-05,0.9999897513781155,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p125,mu_0p175,0.125,0.175,9.917971662979155e-07,-2.7926907957610704e-05,2.9910502290206535e-05,0.9999999031632738,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p125,mu_0p225,0.125,0.225,-8.154362416102137e-06,-3.707306754001076e-05,2.0764342707806483e-05,0.9807792416953077,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p125,mu_0p300,0.125,0.3,-1.1085011185675737e-05,-4.000371630958436e-05,1.7833693938232882e-05,0.9155887515432571,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p150,mu_0p175,0.15,0.175,-1.1744966443016924e-06,-3.0093201768210312e-05,2.7744208479606927e-05,0.9999997336680814,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p150,mu_0p225,0.15,0.225,-1.0320656226701745e-05,-3.9239361350610365e-05,1.8598048897206875e-05,0.9390215614787832,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p150,mu_0p300,0.15,0.3,-1.3251304996275345e-05,-4.2170010120183965e-05,1.5667400127633274e-05,0.8218638059175554,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p175,mu_0p225,0.175,0.225,-9.146159582400053e-06,-3.806486470630867e-05,1.9772545541508567e-05,0.965787322644636,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p175,mu_0p300,0.175,0.3,-1.2076808351973653e-05,-4.099551347588227e-05,1.6841896771934967e-05,0.8776520823366484,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_abs_marginal_delta,mu_0p225,mu_0p300,0.225,0.3,-2.9306487695736003e-06,-3.184935389348222e-05,2.598805635433502e-05,0.9999388387687475,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p075,mu_0p100,0.075,0.1,0.00023909768829233347,-0.0005181696718512644,0.0009963650484359314,0.9660703446762329,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p075,mu_0p125,0.075,0.125,0.00016684563758395665,-0.0005904217225596412,0.0009241129977275545,0.9948043565712603,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p075,mu_0p150,0.075,0.15,0.00016771066368387322,-0.0005895566964597246,0.000924978023827471,0.9946557862246709,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p075,mu_0p175,0.075,0.175,0.00017693885160330325,-0.0005803285085402946,0.0009342062117469011,0.9928556366715503,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p075,mu_0p225,0.075,0.225,0.00031439597315435774,-0.0004428713869892401,0.0010716633332979557,0.880634748199185,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p075,mu_0p300,0.075,0.3,0.00023958612975399918,-0.0005176812303895987,0.0009968534898975971,0.9657282321709648,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p100,mu_0p125,0.1,0.125,-7.225205070837681e-05,-0.0008295194108519746,0.000685015309435221,0.9999571164354807,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p100,mu_0p150,0.1,0.15,-7.138702460846025e-05,-0.0008286543847520581,0.0006858803355351376,0.9999600563452068,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p100,mu_0p175,0.1,0.175,-6.215883668903022e-05,-0.000819426196832628,0.0006951085234545676,0.999982374867996,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p100,mu_0p225,0.1,0.225,7.529828486202428e-05,-0.0006819690752815736,0.0008325656450056221,0.9999453060614321,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p100,mu_0p300,0.1,0.3,4.884414616657118e-07,-0.0007567789186819321,0.0007577558016052635,1.0,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p125,mu_0p150,0.125,0.15,8.65026099916566e-07,-0.0007564023340436813,0.0007581323862435144,0.9999999999999999,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p125,mu_0p175,0.125,0.175,1.0093214019346597e-05,-0.0007471741461242512,0.0007673605741629444,0.9999999996644399,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p125,mu_0p225,0.125,0.225,0.0001475503355704011,-0.0006097170245731967,0.0009048176957139989,0.9973619762789567,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p125,mu_0p300,0.125,0.3,7.274049217004253e-05,-0.0006845268679735553,0.0008300078523136404,0.9999553791176448,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p150,mu_0p175,0.15,0.175,9.228187919430031e-06,-0.0007480391722241678,0.0007664955480630279,0.9999999998039506,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p150,mu_0p225,0.15,0.225,0.00014668530947048453,-0.0006105820506731133,0.0009039526696140824,0.9974470206097555,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p150,mu_0p300,0.15,0.3,7.187546607012596e-05,-0.0006853918940734719,0.0008291428262137238,0.9999584174867323,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p175,mu_0p225,0.175,0.225,0.0001374571215510545,-0.0006198102385925433,0.0008947244816946523,0.9982258923746614,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p175,mu_0p300,0.175,0.3,6.264727815069593e-05,-0.0006946200819929019,0.0008199146382942938,0.9999815387160702,False
null,node_redistribution,out_strength,out_strength,node,reachability,auc_raw,mu_0p225,mu_0p300,0.225,0.3,-7.480984340035857e-05,-0.0008320772035439564,0.0006824575167432393,0.9999473618034781,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p075,mu_0p100,0.075,0.1,-0.07288711075178878,-1.1447846831993038,0.9990104616957263,0.9999942336968056,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p075,mu_0p125,0.075,0.125,-0.10634562834878292,-1.178243200796298,0.9655519440987321,0.9999460200565856,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p075,mu_0p150,0.075,0.15,-0.5799017346626654,-1.6517993071101804,0.4919958377848497,0.6779335177205305,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p075,mu_0p175,0.075,0.175,-0.41953126316695943,-1.4914288356144745,0.6523663092805556,0.9074285742194865,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p075,mu_0p225,0.075,0.225,0.13282824884289912,-0.9390693236046159,1.2047258212904142,0.9998014398883802,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p075,mu_0p300,0.075,0.3,-0.17293068164166847,-1.2448282540891835,0.8989668908058466,0.9990903487262821,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p100,mu_0p125,0.1,0.125,-0.03345851759699414,-1.1053560900445092,1.038439054850521,0.9999999448933077,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p100,mu_0p150,0.1,0.15,-0.5070146239108766,-1.5789121963583916,0.5648829485366385,0.798835844341862,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p100,mu_0p175,0.1,0.175,-0.34664415241517066,-1.4185417248626857,0.7252534200323444,0.9618499988357183,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p100,mu_0p225,0.1,0.225,0.2057153595946879,-0.8661822128528271,1.277612932042203,0.9975756450547484,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p100,mu_0p300,0.1,0.3,-0.1000435708898797,-1.1719411433373947,0.9718540015576353,0.999962339808228,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p125,mu_0p150,0.125,0.15,-0.47355610631388245,-1.5454536787613975,0.5983414661336326,0.8458075987539455,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p125,mu_0p175,0.125,0.175,-0.3131856348181765,-1.3850832072656916,0.7587119376293385,0.9769628884180087,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p125,mu_0p225,0.125,0.225,0.23917387719168204,-0.832723695255833,1.311071449639197,0.994433580738859,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p125,mu_0p300,0.125,0.3,-0.06658505329288555,-1.1384826257404006,1.0053125191546295,0.9999966335339425,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p150,mu_0p175,0.15,0.175,0.16037047149570594,-0.9115271009518091,1.232268043943221,0.9994092305986172,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p150,mu_0p225,0.15,0.225,0.7127299835055645,-0.35916758894195056,1.7846275559530795,0.4329243416545676,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p150,mu_0p300,0.15,0.3,0.4069710530209969,-0.6649265194265181,1.478868625468512,0.919115153050806,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p175,mu_0p225,0.175,0.225,0.5523595120098586,-0.5195380604376565,1.6242570844573736,0.7260841622260267,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p175,mu_0p300,0.175,0.3,0.24660058152529096,-0.8252969909222241,1.318498153972806,0.9934292448662657,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_delta,mu_0p225,mu_0p300,0.225,0.3,-0.3057589304845676,-1.3776565029320826,0.7661386419629475,0.9796096726209154,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p075,mu_0p100,0.075,0.1,0.006315199213426159,-0.03175174205287919,0.044382140479731505,0.9989336479178993,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p075,mu_0p125,0.075,0.125,0.0007403031745965016,-0.037326638091708844,0.03880724444090185,0.999999996765897,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p075,mu_0p150,0.075,0.15,-0.005262496414609852,-0.0433294376809152,0.032804444851695494,0.9996253864518756,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p075,mu_0p175,0.075,0.175,-0.013330725873940241,-0.05139766714024559,0.024736215392365105,0.9441781449979259,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p075,mu_0p225,0.075,0.225,-0.0022383111439149284,-0.040305252410220274,0.03582863012239042,0.9999975729627472,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p075,mu_0p300,0.075,0.3,-0.010394110234820453,-0.0484610515011258,0.027672831031484893,0.9837147248763584,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p100,mu_0p125,0.1,0.125,-0.0055748960388296576,-0.043641837305135,0.03249204522747569,0.9994775452485886,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p100,mu_0p150,0.1,0.15,-0.011577695628036011,-0.04964463689434136,0.026489245638269335,0.9718129428336959,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p100,mu_0p175,0.1,0.175,-0.0196459250873664,-0.057712866353671746,0.018421016178938945,0.7246622603838963,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p100,mu_0p225,0.1,0.225,-0.008553510357341088,-0.04662045162364643,0.029513430908964258,0.994217920826033,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p100,mu_0p300,0.1,0.3,-0.016709309448246612,-0.05477625071455196,0.021357631818058734,0.8497699953671107,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p125,mu_0p150,0.125,0.15,-0.0060027995892063535,-0.0440697408555117,0.03206414167709899,0.9992015028928107,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p125,mu_0p175,0.125,0.175,-0.014071029048536743,-0.05213797031484209,0.023995912217768603,0.9283346399795616,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p125,mu_0p225,0.125,0.225,-0.00297861431851143,-0.041045555584816776,0.035088326947793916,0.9999867275733255,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p125,mu_0p300,0.125,0.3,-0.011134413409416954,-0.0492013546757223,0.02693252785688839,0.9768360807988392,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p150,mu_0p175,0.15,0.175,-0.00806822945933039,-0.046135170725635735,0.029998711806974956,0.9957978771325934,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p150,mu_0p225,0.15,0.225,0.0030241852706949235,-0.03504275599561042,0.04109112653700027,0.9999854774888306,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p150,mu_0p300,0.15,0.3,-0.005131613820210601,-0.04319855508651595,0.032935327446094745,0.9996761892178188,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p175,mu_0p225,0.175,0.225,0.011092414730025313,-0.026974526536280033,0.04915935599633066,0.97727533255336,False
null,node_redistribution,out_strength,out_strength,node,spectral_gamma,auc_abs_marginal_delta,mu_0p175,mu_0p300,0.175,0.3,0.0029366156391197884,-0.03513032562718556,0.041003556905425134,0.9999877995102475,False
